seed_id,view,image,label
03344,bottom,train/03344.png,broken
03346,top,train/03346.png,broken
03347,bottom,train/03347.png,pure
03348,bottom,train/03348.png,broken
03349,top,train/03349.png,pure
03351,top,train/03351.png,pure
03352,top,train/03352.png,broken
03353,bottom,train/03353.png,pure
03354,top,train/03354.png,pure
03355,bottom,train/03355.png,broken
03356,bottom,train/03356.png,pure
03358,top,train/03358.png,broken
03359,bottom,train/03359.png,pure
03360,bottom,train/03360.png,discolored
03361,top,train/03361.png,broken
03362,top,train/03362.png,broken
03363,top,train/03363.png,pure
03364,top,train/03364.png,discolored
03365,bottom,train/03365.png,discolored
03366,top,train/03366.png,pure
03367,top,train/03367.png,pure
03368,bottom,train/03368.png,broken
03369,bottom,train/03369.png,broken
03370,bottom,train/03370.png,pure
03371,bottom,train/03371.png,broken
03374,top,train/03374.png,broken
03376,bottom,train/03376.png,discolored
03377,top,train/03377.png,silkcut
03378,top,train/03378.png,pure
03379,top,train/03379.png,broken
03381,top,train/03381.png,broken
03382,top,train/03382.png,broken
03383,bottom,train/03383.png,pure
03385,top,train/03385.png,broken
03386,bottom,train/03386.png,broken
03387,bottom,train/03387.png,broken
03388,top,train/03388.png,broken
03389,top,train/03389.png,silkcut
03390,top,train/03390.png,silkcut
03391,top,train/03391.png,broken
03392,bottom,train/03392.png,discolored
03394,top,train/03394.png,pure
03395,bottom,train/03395.png,pure
03396,top,train/03396.png,pure
03397,top,train/03397.png,broken
03401,top,train/03401.png,broken
03402,top,train/03402.png,broken
03403,top,train/03403.png,silkcut
03404,top,train/03404.png,broken
03405,bottom,train/03405.png,broken
03406,bottom,train/03406.png,pure
03407,top,train/03407.png,pure
03408,top,train/03408.png,silkcut
03410,bottom,train/03410.png,broken
03411,bottom,train/03411.png,broken
03412,bottom,train/03412.png,broken
03413,top,train/03413.png,pure
03414,bottom,train/03414.png,pure
03417,top,train/03417.png,pure
03418,bottom,train/03418.png,broken
03419,top,train/03419.png,silkcut
03420,bottom,train/03420.png,pure
03421,bottom,train/03421.png,pure
03423,bottom,train/03423.png,broken
03424,bottom,train/03424.png,pure
03425,top,train/03425.png,silkcut
03426,bottom,train/03426.png,broken
03427,top,train/03427.png,broken
03429,bottom,train/03429.png,pure
03430,bottom,train/03430.png,pure
03431,bottom,train/03431.png,pure
03432,bottom,train/03432.png,broken
03433,bottom,train/03433.png,pure
03434,top,train/03434.png,broken
03435,top,train/03435.png,broken
03436,bottom,train/03436.png,discolored
03437,bottom,train/03437.png,broken
03439,bottom,train/03439.png,broken
03442,top,train/03442.png,broken
03443,bottom,train/03443.png,pure
03444,bottom,train/03444.png,discolored
03445,bottom,train/03445.png,pure
03446,bottom,train/03446.png,discolored
03447,top,train/03447.png,pure
03449,bottom,train/03449.png,broken
03450,bottom,train/03450.png,broken
03451,top,train/03451.png,broken
03452,bottom,train/03452.png,pure
03453,bottom,train/03453.png,discolored
03454,bottom,train/03454.png,broken
03455,top,train/03455.png,broken
03456,top,train/03456.png,broken
03457,top,train/03457.png,pure
03458,bottom,train/03458.png,pure
03459,bottom,train/03459.png,discolored
03460,bottom,train/03460.png,pure
03462,top,train/03462.png,discolored
03463,top,train/03463.png,broken
03464,bottom,train/03464.png,broken
03465,top,train/03465.png,silkcut
03466,bottom,train/03466.png,broken
03467,top,train/03467.png,discolored
03468,bottom,train/03468.png,broken
03469,bottom,train/03469.png,broken
03470,bottom,train/03470.png,broken
03472,top,train/03472.png,silkcut
03473,bottom,train/03473.png,broken
03474,bottom,train/03474.png,discolored
03475,top,train/03475.png,broken
03477,top,train/03477.png,discolored
03479,top,train/03479.png,pure
03480,top,train/03480.png,pure
03482,top,train/03482.png,pure
03483,bottom,train/03483.png,pure
03484,bottom,train/03484.png,pure
03485,bottom,train/03485.png,pure
03486,bottom,train/03486.png,discolored
03487,top,train/03487.png,broken
03489,bottom,train/03489.png,silkcut
03490,bottom,train/03490.png,broken
03491,top,train/03491.png,broken
03492,bottom,train/03492.png,silkcut
03493,top,train/03493.png,pure
03494,top,train/03494.png,discolored
03495,bottom,train/03495.png,pure
03496,top,train/03496.png,pure
03497,bottom,train/03497.png,silkcut
03498,top,train/03498.png,broken
03499,bottom,train/03499.png,broken
03501,top,train/03501.png,broken
03502,bottom,train/03502.png,discolored
03503,bottom,train/03503.png,broken
03504,top,train/03504.png,broken
03505,bottom,train/03505.png,pure
03506,top,train/03506.png,silkcut
03507,top,train/03507.png,pure
03508,bottom,train/03508.png,broken
03511,top,train/03511.png,discolored
03513,bottom,train/03513.png,pure
03514,top,train/03514.png,pure
03515,top,train/03515.png,broken
03516,bottom,train/03516.png,pure
03517,top,train/03517.png,pure
03518,top,train/03518.png,silkcut
03519,bottom,train/03519.png,discolored
03520,bottom,train/03520.png,pure
03521,bottom,train/03521.png,pure
03522,bottom,train/03522.png,silkcut
03523,bottom,train/03523.png,pure
03524,bottom,train/03524.png,pure
03525,bottom,train/03525.png,pure
03526,top,train/03526.png,broken
03527,bottom,train/03527.png,pure
03529,top,train/03529.png,silkcut
03530,bottom,train/03530.png,discolored
03531,top,train/03531.png,pure
03532,bottom,train/03532.png,pure
03534,bottom,train/03534.png,pure
03536,bottom,train/03536.png,broken
03537,bottom,train/03537.png,broken
03538,top,train/03538.png,silkcut
03539,bottom,train/03539.png,discolored
03540,bottom,train/03540.png,pure
03541,bottom,train/03541.png,pure
03543,top,train/03543.png,broken
03544,bottom,train/03544.png,discolored
03545,bottom,train/03545.png,pure
03546,bottom,train/03546.png,pure
03548,bottom,train/03548.png,silkcut
03549,top,train/03549.png,discolored
03550,bottom,train/03550.png,broken
03551,bottom,train/03551.png,broken
03553,bottom,train/03553.png,broken
03555,bottom,train/03555.png,pure
03556,top,train/03556.png,silkcut
03559,bottom,train/03559.png,discolored
03562,top,train/03562.png,discolored
03563,top,train/03563.png,pure
03564,bottom,train/03564.png,pure
03565,bottom,train/03565.png,broken
03567,bottom,train/03567.png,broken
03570,top,train/03570.png,pure
03571,bottom,train/03571.png,pure
03572,bottom,train/03572.png,pure
03573,top,train/03573.png,discolored
03574,bottom,train/03574.png,pure
03575,top,train/03575.png,pure
03576,bottom,train/03576.png,broken
03577,top,train/03577.png,pure
03578,top,train/03578.png,pure
03579,top,train/03579.png,silkcut
03580,bottom,train/03580.png,broken
03581,bottom,train/03581.png,pure
03582,bottom,train/03582.png,discolored
03583,bottom,train/03583.png,discolored
03585,top,train/03585.png,broken
03586,top,train/03586.png,pure
03587,bottom,train/03587.png,discolored
03588,bottom,train/03588.png,pure
03589,bottom,train/03589.png,pure
03590,top,train/03590.png,pure
03591,bottom,train/03591.png,silkcut
03593,bottom,train/03593.png,pure
03594,bottom,train/03594.png,broken
03596,bottom,train/03596.png,pure
03597,bottom,train/03597.png,silkcut
03598,top,train/03598.png,discolored
03599,bottom,train/03599.png,broken
03601,bottom,train/03601.png,pure
03604,bottom,train/03604.png,silkcut
03605,top,train/03605.png,pure
03606,bottom,train/03606.png,silkcut
03608,bottom,train/03608.png,broken
03610,top,train/03610.png,broken
03611,bottom,train/03611.png,pure
03612,bottom,train/03612.png,broken
03613,bottom,train/03613.png,discolored
03614,top,train/03614.png,pure
03615,bottom,train/03615.png,pure
03616,bottom,train/03616.png,discolored
03617,bottom,train/03617.png,pure
03618,bottom,train/03618.png,pure
03619,bottom,train/03619.png,pure
03620,top,train/03620.png,broken
03622,top,train/03622.png,broken
03623,top,train/03623.png,pure
03624,bottom,train/03624.png,pure
03626,top,train/03626.png,pure
03627,top,train/03627.png,pure
03628,top,train/03628.png,pure
03630,bottom,train/03630.png,broken
03631,bottom,train/03631.png,broken
03632,bottom,train/03632.png,pure
03633,bottom,train/03633.png,broken
03634,bottom,train/03634.png,broken
03635,top,train/03635.png,broken
03636,bottom,train/03636.png,discolored
03637,top,train/03637.png,pure
03638,top,train/03638.png,silkcut
03639,top,train/03639.png,broken
03640,top,train/03640.png,silkcut
03641,top,train/03641.png,broken
03642,bottom,train/03642.png,discolored
03643,bottom,train/03643.png,pure
03645,bottom,train/03645.png,broken
03646,top,train/03646.png,discolored
03647,top,train/03647.png,broken
03648,bottom,train/03648.png,discolored
03649,top,train/03649.png,silkcut
03650,top,train/03650.png,pure
03652,top,train/03652.png,broken
03653,bottom,train/03653.png,broken
03655,bottom,train/03655.png,broken
03657,top,train/03657.png,discolored
03658,top,train/03658.png,pure
03661,top,train/03661.png,pure
03662,bottom,train/03662.png,pure
03663,top,train/03663.png,pure
03664,bottom,train/03664.png,discolored
03665,bottom,train/03665.png,pure
03666,bottom,train/03666.png,pure
03667,bottom,train/03667.png,pure
03668,top,train/03668.png,pure
03669,bottom,train/03669.png,pure
03673,bottom,train/03673.png,broken
03674,top,train/03674.png,broken
03675,bottom,train/03675.png,silkcut
03676,top,train/03676.png,silkcut
03677,bottom,train/03677.png,silkcut
03679,top,train/03679.png,broken
03680,bottom,train/03680.png,pure
03681,bottom,train/03681.png,pure
03682,top,train/03682.png,pure
03683,top,train/03683.png,pure
03684,bottom,train/03684.png,broken
03685,bottom,train/03685.png,broken
03687,bottom,train/03687.png,broken
03688,bottom,train/03688.png,pure
03689,bottom,train/03689.png,broken
03690,bottom,train/03690.png,pure
03691,bottom,train/03691.png,broken
03692,bottom,train/03692.png,silkcut
03693,bottom,train/03693.png,silkcut
03694,top,train/03694.png,broken
03696,bottom,train/03696.png,discolored
03697,bottom,train/03697.png,pure
03698,top,train/03698.png,pure
03699,top,train/03699.png,discolored
03700,top,train/03700.png,broken
03701,top,train/03701.png,broken
03702,top,train/03702.png,pure
03705,bottom,train/03705.png,broken
03706,bottom,train/03706.png,broken
03707,top,train/03707.png,pure
03708,top,train/03708.png,discolored
03709,top,train/03709.png,discolored
03710,bottom,train/03710.png,pure
03711,bottom,train/03711.png,pure
03712,bottom,train/03712.png,pure
03713,top,train/03713.png,broken
03714,bottom,train/03714.png,broken
03715,top,train/03715.png,discolored
03716,top,train/03716.png,pure
03717,bottom,train/03717.png,pure
03718,bottom,train/03718.png,discolored
03719,bottom,train/03719.png,discolored
03720,bottom,train/03720.png,broken
03721,top,train/03721.png,broken
03722,top,train/03722.png,pure
03723,top,train/03723.png,broken
03724,bottom,train/03724.png,broken
03725,top,train/03725.png,pure
03726,bottom,train/03726.png,broken
03728,top,train/03728.png,silkcut
03729,bottom,train/03729.png,discolored
03730,top,train/03730.png,broken
03731,top,train/03731.png,silkcut
03732,top,train/03732.png,broken
03734,bottom,train/03734.png,broken
03735,bottom,train/03735.png,broken
03736,bottom,train/03736.png,broken
03737,bottom,train/03737.png,broken
03738,top,train/03738.png,broken
03739,top,train/03739.png,broken
03741,top,train/03741.png,pure
03742,top,train/03742.png,pure
03743,top,train/03743.png,pure
03745,top,train/03745.png,silkcut
03746,bottom,train/03746.png,discolored
03748,top,train/03748.png,pure
03749,top,train/03749.png,discolored
03750,top,train/03750.png,pure
03751,bottom,train/03751.png,broken
03752,top,train/03752.png,broken
03753,top,train/03753.png,broken
03754,bottom,train/03754.png,discolored
03755,top,train/03755.png,discolored
03756,top,train/03756.png,pure
03757,bottom,train/03757.png,pure
03758,bottom,train/03758.png,broken
03759,bottom,train/03759.png,broken
03760,top,train/03760.png,discolored
03761,top,train/03761.png,pure
03763,bottom,train/03763.png,pure
03765,top,train/03765.png,discolored
03766,bottom,train/03766.png,broken
03767,top,train/03767.png,pure
03768,top,train/03768.png,pure
03769,top,train/03769.png,broken
03770,bottom,train/03770.png,pure
03771,bottom,train/03771.png,discolored
03772,bottom,train/03772.png,pure
03773,top,train/03773.png,pure
03774,bottom,train/03774.png,pure
03776,top,train/03776.png,broken
03778,bottom,train/03778.png,broken
03779,bottom,train/03779.png,broken
03781,bottom,train/03781.png,discolored
03782,bottom,train/03782.png,discolored
03783,bottom,train/03783.png,pure
03784,top,train/03784.png,pure
03786,bottom,train/03786.png,broken
03787,top,train/03787.png,discolored
03788,top,train/03788.png,pure
03791,bottom,train/03791.png,silkcut
03792,bottom,train/03792.png,discolored
03794,bottom,train/03794.png,broken
03795,bottom,train/03795.png,pure
03796,top,train/03796.png,discolored
03797,bottom,train/03797.png,broken
03798,top,train/03798.png,broken
03799,bottom,train/03799.png,pure
03801,top,train/03801.png,pure
03804,top,train/03804.png,discolored
03805,top,train/03805.png,pure
03806,bottom,train/03806.png,broken
03807,top,train/03807.png,pure
03809,bottom,train/03809.png,pure
03811,top,train/03811.png,discolored
03812,top,train/03812.png,broken
03813,bottom,train/03813.png,pure
03814,top,train/03814.png,pure
03815,top,train/03815.png,broken
03816,bottom,train/03816.png,broken
03817,bottom,train/03817.png,pure
03818,top,train/03818.png,pure
03819,top,train/03819.png,pure
03820,bottom,train/03820.png,pure
03821,top,train/03821.png,discolored
03822,bottom,train/03822.png,pure
03823,top,train/03823.png,discolored
03824,bottom,train/03824.png,broken
03825,top,train/03825.png,broken
03826,top,train/03826.png,broken
03827,bottom,train/03827.png,pure
03828,top,train/03828.png,discolored
03829,bottom,train/03829.png,pure
03830,bottom,train/03830.png,silkcut
03831,top,train/03831.png,broken
03833,bottom,train/03833.png,pure
03834,top,train/03834.png,discolored
03835,top,train/03835.png,broken
03836,top,train/03836.png,silkcut
03837,bottom,train/03837.png,silkcut
03838,bottom,train/03838.png,pure
03839,bottom,train/03839.png,broken
03840,bottom,train/03840.png,broken
03841,bottom,train/03841.png,broken
03842,bottom,train/03842.png,pure
03843,bottom,train/03843.png,silkcut
03846,top,train/03846.png,pure
03847,bottom,train/03847.png,discolored
03848,bottom,train/03848.png,silkcut
03849,top,train/03849.png,silkcut
03850,top,train/03850.png,discolored
03851,top,train/03851.png,broken
03852,top,train/03852.png,pure
03854,bottom,train/03854.png,pure
03855,top,train/03855.png,pure
03857,bottom,train/03857.png,broken
03858,top,train/03858.png,discolored
03859,bottom,train/03859.png,broken
03860,bottom,train/03860.png,broken
03861,top,train/03861.png,silkcut
03863,bottom,train/03863.png,pure
03864,bottom,train/03864.png,pure
03865,bottom,train/03865.png,discolored
03866,top,train/03866.png,pure
03867,top,train/03867.png,discolored
03868,bottom,train/03868.png,broken
03869,top,train/03869.png,broken
03870,top,train/03870.png,silkcut
03871,top,train/03871.png,broken
03872,top,train/03872.png,silkcut
03873,top,train/03873.png,pure
03874,top,train/03874.png,pure
03875,top,train/03875.png,silkcut
03876,bottom,train/03876.png,silkcut
03877,top,train/03877.png,discolored
03879,bottom,train/03879.png,broken
03881,bottom,train/03881.png,discolored
03882,top,train/03882.png,pure
03883,top,train/03883.png,discolored
03884,top,train/03884.png,silkcut
03885,top,train/03885.png,pure
03887,bottom,train/03887.png,broken
03888,bottom,train/03888.png,pure
03889,top,train/03889.png,broken
03890,top,train/03890.png,discolored
03891,bottom,train/03891.png,broken
03892,bottom,train/03892.png,discolored
03893,top,train/03893.png,pure
03894,top,train/03894.png,pure
03895,bottom,train/03895.png,silkcut
03896,top,train/03896.png,silkcut
03897,bottom,train/03897.png,discolored
03898,top,train/03898.png,pure
03900,top,train/03900.png,pure
03901,bottom,train/03901.png,pure
03902,bottom,train/03902.png,discolored
03903,top,train/03903.png,broken
03904,bottom,train/03904.png,pure
03907,bottom,train/03907.png,broken
03908,bottom,train/03908.png,pure
03911,bottom,train/03911.png,pure
03912,top,train/03912.png,pure
03913,bottom,train/03913.png,discolored
03914,top,train/03914.png,discolored
03915,top,train/03915.png,discolored
03916,bottom,train/03916.png,pure
03917,top,train/03917.png,silkcut
03918,top,train/03918.png,pure
03920,top,train/03920.png,broken
03922,bottom,train/03922.png,pure
03924,bottom,train/03924.png,pure
03925,top,train/03925.png,broken
03926,bottom,train/03926.png,pure
03927,top,train/03927.png,discolored
03928,top,train/03928.png,discolored
03931,bottom,train/03931.png,pure
03932,bottom,train/03932.png,pure
03933,bottom,train/03933.png,discolored
03935,top,train/03935.png,broken
03936,top,train/03936.png,pure
03937,bottom,train/03937.png,pure
03938,bottom,train/03938.png,silkcut
03940,bottom,train/03940.png,broken
03942,bottom,train/03942.png,pure
03946,top,train/03946.png,pure
03947,top,train/03947.png,discolored
03949,bottom,train/03949.png,pure
03950,bottom,train/03950.png,pure
03952,top,train/03952.png,broken
03953,bottom,train/03953.png,pure
03954,top,train/03954.png,broken
03956,top,train/03956.png,broken
03957,bottom,train/03957.png,discolored
03958,top,train/03958.png,discolored
03959,top,train/03959.png,broken
03960,top,train/03960.png,silkcut
03961,bottom,train/03961.png,pure
03962,bottom,train/03962.png,pure
03963,top,train/03963.png,pure
03964,top,train/03964.png,pure
03965,top,train/03965.png,broken
03966,bottom,train/03966.png,pure
03967,bottom,train/03967.png,pure
03968,top,train/03968.png,broken
03969,bottom,train/03969.png,broken
03970,top,train/03970.png,broken
03973,top,train/03973.png,silkcut
03974,top,train/03974.png,silkcut
03975,bottom,train/03975.png,broken
03976,bottom,train/03976.png,discolored
03977,bottom,train/03977.png,broken
03978,top,train/03978.png,pure
03979,bottom,train/03979.png,broken
03980,top,train/03980.png,pure
03981,top,train/03981.png,silkcut
03982,bottom,train/03982.png,discolored
03984,top,train/03984.png,pure
03985,bottom,train/03985.png,pure
03986,top,train/03986.png,pure
03987,bottom,train/03987.png,broken
03988,bottom,train/03988.png,pure
03989,top,train/03989.png,pure
03991,top,train/03991.png,silkcut
03994,top,train/03994.png,broken
03995,bottom,train/03995.png,discolored
03996,top,train/03996.png,pure
03997,top,train/03997.png,pure
03998,top,train/03998.png,pure
04000,top,train/04000.png,broken
04001,top,train/04001.png,broken
04002,top,train/04002.png,discolored
04003,top,train/04003.png,broken
04004,bottom,train/04004.png,broken
04005,top,train/04005.png,broken
04006,top,train/04006.png,silkcut
04007,bottom,train/04007.png,discolored
04009,top,train/04009.png,pure
04010,top,train/04010.png,broken
04011,top,train/04011.png,discolored
04012,top,train/04012.png,pure
04013,bottom,train/04013.png,pure
04014,top,train/04014.png,pure
04015,bottom,train/04015.png,pure
04016,top,train/04016.png,broken
04018,bottom,train/04018.png,silkcut
04019,top,train/04019.png,broken
04021,top,train/04021.png,discolored
04022,bottom,train/04022.png,discolored
04023,top,train/04023.png,pure
04025,bottom,train/04025.png,discolored
04026,top,train/04026.png,pure
04027,bottom,train/04027.png,broken
04029,bottom,train/04029.png,broken
04030,bottom,train/04030.png,broken
04031,bottom,train/04031.png,pure
04032,bottom,train/04032.png,pure
04033,bottom,train/04033.png,broken
04034,top,train/04034.png,broken
04035,bottom,train/04035.png,silkcut
04036,bottom,train/04036.png,pure
04037,top,train/04037.png,discolored
04039,bottom,train/04039.png,broken
04040,top,train/04040.png,silkcut
04041,bottom,train/04041.png,broken
04042,top,train/04042.png,silkcut
04044,top,train/04044.png,pure
04045,top,train/04045.png,discolored
04046,top,train/04046.png,discolored
04047,top,train/04047.png,pure
04048,top,train/04048.png,pure
04049,top,train/04049.png,pure
04050,top,train/04050.png,broken
04051,top,train/04051.png,discolored
04053,bottom,train/04053.png,broken
04054,top,train/04054.png,broken
04055,top,train/04055.png,pure
04056,bottom,train/04056.png,silkcut
04057,bottom,train/04057.png,pure
04059,top,train/04059.png,discolored
04061,top,train/04061.png,broken
04062,bottom,train/04062.png,discolored
04063,top,train/04063.png,pure
04064,bottom,train/04064.png,silkcut
04065,bottom,train/04065.png,discolored
04066,top,train/04066.png,broken
04067,top,train/04067.png,broken
04071,top,train/04071.png,silkcut
04072,bottom,train/04072.png,silkcut
04073,top,train/04073.png,broken
04075,top,train/04075.png,pure
04076,top,train/04076.png,pure
04077,bottom,train/04077.png,pure
04078,bottom,train/04078.png,silkcut
04079,top,train/04079.png,pure
04080,bottom,train/04080.png,pure
04081,bottom,train/04081.png,pure
04082,bottom,train/04082.png,broken
04083,bottom,train/04083.png,broken
04085,top,train/04085.png,pure
04086,top,train/04086.png,pure
04087,top,train/04087.png,pure
04089,top,train/04089.png,pure
04090,top,train/04090.png,broken
04092,bottom,train/04092.png,pure
04093,top,train/04093.png,discolored
04094,top,train/04094.png,broken
04095,bottom,train/04095.png,broken
04097,top,train/04097.png,broken
04098,top,train/04098.png,broken
04099,bottom,train/04099.png,pure
04100,bottom,train/04100.png,pure
04101,bottom,train/04101.png,pure
04103,bottom,train/04103.png,broken
04104,bottom,train/04104.png,pure
04105,bottom,train/04105.png,broken
04106,bottom,train/04106.png,discolored
04108,top,train/04108.png,silkcut
04109,top,train/04109.png,broken
04111,top,train/04111.png,pure
04112,bottom,train/04112.png,pure
04114,bottom,train/04114.png,pure
04115,top,train/04115.png,discolored
04117,top,train/04117.png,broken
04118,top,train/04118.png,silkcut
04120,top,train/04120.png,broken
04121,top,train/04121.png,pure
04122,top,train/04122.png,broken
04123,bottom,train/04123.png,silkcut
04124,top,train/04124.png,pure
04125,bottom,train/04125.png,pure
04126,bottom,train/04126.png,pure
04127,top,train/04127.png,broken
04129,bottom,train/04129.png,silkcut
04130,top,train/04130.png,pure
04131,top,train/04131.png,discolored
04132,top,train/04132.png,pure
04134,top,train/04134.png,discolored
04135,top,train/04135.png,discolored
04136,bottom,train/04136.png,broken
04138,top,train/04138.png,pure
04139,bottom,train/04139.png,broken
04140,bottom,train/04140.png,broken
04141,top,train/04141.png,broken
04143,bottom,train/04143.png,discolored
04144,top,train/04144.png,pure
04145,bottom,train/04145.png,broken
04147,bottom,train/04147.png,pure
04148,bottom,train/04148.png,broken
04149,top,train/04149.png,broken
04150,bottom,train/04150.png,broken
04151,top,train/04151.png,broken
04152,top,train/04152.png,broken
04153,top,train/04153.png,broken
04154,top,train/04154.png,pure
04155,bottom,train/04155.png,discolored
04156,top,train/04156.png,pure
04159,bottom,train/04159.png,discolored
04160,bottom,train/04160.png,broken
04161,bottom,train/04161.png,pure
04162,top,train/04162.png,pure
04163,bottom,train/04163.png,discolored
04165,top,train/04165.png,broken
04166,bottom,train/04166.png,broken
04167,top,train/04167.png,discolored
04168,top,train/04168.png,discolored
04169,top,train/04169.png,broken
04170,top,train/04170.png,pure
04171,bottom,train/04171.png,pure
04172,top,train/04172.png,broken
04173,top,train/04173.png,broken
04175,top,train/04175.png,pure
04176,bottom,train/04176.png,pure
04177,bottom,train/04177.png,broken
04178,top,train/04178.png,broken
04179,bottom,train/04179.png,pure
04180,top,train/04180.png,pure
04183,bottom,train/04183.png,pure
04184,top,train/04184.png,discolored
04185,top,train/04185.png,discolored
04186,bottom,train/04186.png,pure
04187,top,train/04187.png,pure
04188,bottom,train/04188.png,broken
04190,bottom,train/04190.png,pure
04191,bottom,train/04191.png,silkcut
04192,bottom,train/04192.png,pure
04193,bottom,train/04193.png,pure
04194,top,train/04194.png,discolored
04195,top,train/04195.png,broken
04197,top,train/04197.png,broken
04198,bottom,train/04198.png,broken
04199,top,train/04199.png,broken
04200,top,train/04200.png,broken
04201,bottom,train/04201.png,pure
04202,bottom,train/04202.png,broken
04203,bottom,train/04203.png,pure
04204,top,train/04204.png,pure
04205,top,train/04205.png,broken
04207,bottom,train/04207.png,broken
04208,bottom,train/04208.png,pure
04209,top,train/04209.png,discolored
04210,bottom,train/04210.png,pure
04211,top,train/04211.png,discolored
04213,bottom,train/04213.png,pure
04214,bottom,train/04214.png,pure
04215,bottom,train/04215.png,discolored
04216,bottom,train/04216.png,discolored
04217,top,train/04217.png,broken
04218,top,train/04218.png,broken
04219,bottom,train/04219.png,pure
04220,top,train/04220.png,broken
04221,top,train/04221.png,pure
04222,bottom,train/04222.png,discolored
04223,bottom,train/04223.png,pure
04224,top,train/04224.png,pure
04225,top,train/04225.png,pure
04226,top,train/04226.png,pure
04229,top,train/04229.png,pure
04231,top,train/04231.png,silkcut
04233,bottom,train/04233.png,discolored
04234,top,train/04234.png,broken
04235,bottom,train/04235.png,broken
04236,bottom,train/04236.png,pure
04237,top,train/04237.png,pure
04239,top,train/04239.png,pure
04240,top,train/04240.png,broken
04242,bottom,train/04242.png,broken
04243,bottom,train/04243.png,pure
04244,top,train/04244.png,pure
04245,top,train/04245.png,pure
04246,top,train/04246.png,discolored
04248,bottom,train/04248.png,discolored
04249,bottom,train/04249.png,pure
04250,bottom,train/04250.png,discolored
04252,top,train/04252.png,pure
04253,bottom,train/04253.png,broken
04254,top,train/04254.png,silkcut
04255,top,train/04255.png,pure
04256,bottom,train/04256.png,pure
04257,bottom,train/04257.png,pure
04258,top,train/04258.png,broken
04259,bottom,train/04259.png,broken
04260,bottom,train/04260.png,pure
04261,top,train/04261.png,pure
04262,bottom,train/04262.png,broken
04263,bottom,train/04263.png,discolored
04264,bottom,train/04264.png,broken
04265,top,train/04265.png,broken
04266,bottom,train/04266.png,pure
04267,bottom,train/04267.png,pure
04268,top,train/04268.png,pure
04269,bottom,train/04269.png,pure
04270,bottom,train/04270.png,broken
04271,bottom,train/04271.png,pure
04273,bottom,train/04273.png,silkcut
04274,bottom,train/04274.png,pure
04275,bottom,train/04275.png,discolored
04276,bottom,train/04276.png,pure
04277,top,train/04277.png,broken
04278,bottom,train/04278.png,discolored
04279,bottom,train/04279.png,broken
04280,top,train/04280.png,silkcut
04282,bottom,train/04282.png,pure
04283,bottom,train/04283.png,discolored
04284,top,train/04284.png,discolored
04287,top,train/04287.png,pure
04288,top,train/04288.png,broken
04290,bottom,train/04290.png,broken
04291,top,train/04291.png,pure
04292,bottom,train/04292.png,pure
04294,top,train/04294.png,pure
04295,top,train/04295.png,pure
04296,bottom,train/04296.png,silkcut
04297,bottom,train/04297.png,pure
04298,top,train/04298.png,discolored
04300,top,train/04300.png,pure
04301,bottom,train/04301.png,pure
04302,bottom,train/04302.png,silkcut
04303,bottom,train/04303.png,pure
04304,bottom,train/04304.png,pure
04305,bottom,train/04305.png,broken
04306,bottom,train/04306.png,broken
04307,top,train/04307.png,pure
04308,bottom,train/04308.png,pure
04312,bottom,train/04312.png,pure
04313,top,train/04313.png,discolored
04314,top,train/04314.png,pure
04316,top,train/04316.png,discolored
04317,bottom,train/04317.png,broken
04319,bottom,train/04319.png,broken
04320,bottom,train/04320.png,pure
04321,bottom,train/04321.png,pure
04322,top,train/04322.png,pure
04323,bottom,train/04323.png,pure
04324,bottom,train/04324.png,silkcut
04325,top,train/04325.png,broken
04326,bottom,train/04326.png,pure
04327,bottom,train/04327.png,pure
04328,bottom,train/04328.png,broken
04329,bottom,train/04329.png,discolored
04330,bottom,train/04330.png,broken
04331,top,train/04331.png,broken
04332,top,train/04332.png,discolored
04333,bottom,train/04333.png,silkcut
04334,top,train/04334.png,broken
04335,bottom,train/04335.png,broken
04336,top,train/04336.png,discolored
04338,top,train/04338.png,pure
04339,bottom,train/04339.png,silkcut
04340,bottom,train/04340.png,pure
04342,top,train/04342.png,pure
04343,bottom,train/04343.png,pure
04345,top,train/04345.png,pure
04346,bottom,train/04346.png,broken
04348,top,train/04348.png,discolored
04349,top,train/04349.png,pure
04350,top,train/04350.png,pure
04351,bottom,train/04351.png,broken
04352,bottom,train/04352.png,broken
04353,top,train/04353.png,discolored
04354,top,train/04354.png,pure
04356,top,train/04356.png,broken
04358,top,train/04358.png,discolored
04359,bottom,train/04359.png,broken
04360,bottom,train/04360.png,pure
04361,bottom,train/04361.png,silkcut
04362,top,train/04362.png,silkcut
04363,bottom,train/04363.png,silkcut
04364,bottom,train/04364.png,pure
04365,top,train/04365.png,broken
04366,bottom,train/04366.png,pure
04367,bottom,train/04367.png,pure
04368,bottom,train/04368.png,pure
04369,bottom,train/04369.png,pure
04372,bottom,train/04372.png,silkcut
04373,top,train/04373.png,discolored
04376,top,train/04376.png,discolored
04377,bottom,train/04377.png,pure
04378,bottom,train/04378.png,silkcut
04379,top,train/04379.png,pure
04380,bottom,train/04380.png,silkcut
04381,bottom,train/04381.png,discolored
04383,top,train/04383.png,broken
04384,top,train/04384.png,broken
04387,bottom,train/04387.png,pure
04389,top,train/04389.png,pure
04390,top,train/04390.png,pure
04391,top,train/04391.png,pure
04392,top,train/04392.png,broken
